Date,Open,High,Low,Close,Volume
2021-01-18 16:11,103.694,103.699,103.691,103.696,38
2021-01-18 16:12,103.695,103.698,103.694,103.696,31
2021-01-18 16:13,103.696,103.696,103.688,103.691,41
2021-01-18 16:14,103.690,103.695,103.690,103.691,22
2021-01-18 16:15,103.691,103.692,103.688,103.692,19
2021-01-18 16:16,103.692,103.694,103.688,103.691,30
2021-01-18 16:17,103.690,103.690,103.690,103.690,4
2021-01-18 16:18,103.690,103.690,103.680,103.681,29
2021-01-18 16:19,103.680,103.680,103.671,103.672,21
2021-01-18 16:20,103.675,103.685,103.674,103.685,21
2021-01-18 16:21,103.685,103.685,103.681,103.683,17
2021-01-18 16:22,103.681,103.681,103.680,103.680,19
2021-01-18 16:23,103.680,103.680,103.679,103.680,38
2021-01-18 16:24,103.680,103.684,103.680,103.683,37
2021-01-18 16:25,103.685,103.685,103.682,103.682,12
2021-01-18 16:26,103.682,103.682,103.670,103.670,47
2021-01-18 16:27,103.675,103.676,103.674,103.675,11
2021-01-18 16:28,103.676,103.678,103.672,103.672,18
2021-01-18 16:29,103.674,103.682,103.673,103.681,30
2021-01-18 16:30,103.681,103.681,103.679,103.681,23
2021-01-18 16:31,103.681,103.682,103.678,103.679,23
2021-01-18 16:32,103.680,103.681,103.678,103.680,33
2021-01-18 16:33,103.681,103.688,103.681,103.684,50
2021-01-18 16:34,103.682,103.687,103.680,103.682,35
2021-01-18 16:35,103.682,103.684,103.679,103.679,30
2021-01-18 16:36,103.678,103.682,103.678,103.681,28
2021-01-18 16:37,103.681,103.681,103.673,103.675,79
2021-01-18 16:38,103.675,103.677,103.674,103.674,49
2021-01-18 16:39,103.674,103.675,103.671,103.673,25
2021-01-18 16:40,103.674,103.674,103.673,103.673,10
2021-01-18 16:41,103.672,103.672,103.667,103.668,44
2021-01-18 16:42,103.668,103.671,103.668,103.668,23
2021-01-18 16:43,103.668,103.668,103.656,103.659,62
2021-01-18 16:44,103.660,103.663,103.650,103.652,180
2021-01-18 16:45,103.653,103.655,103.644,103.645,47
2021-01-18 16:46,103.644,103.646,103.637,103.638,88
2021-01-18 16:47,103.638,103.655,103.637,103.653,252
2021-01-18 16:48,103.650,103.655,103.647,103.650,75
2021-01-18 16:49,103.652,103.662,103.649,103.662,23
2021-01-18 16:50,103.663,103.675,103.663,103.667,72
2021-01-18 16:51,103.668,103.674,103.668,103.674,27
2021-01-18 16:52,103.673,103.673,103.670,103.672,13
2021-01-18 16:53,103.671,103.671,103.669,103.669,7
2021-01-18 16:54,103.671,103.671,103.666,103.666,21
2021-01-18 16:55,103.666,103.666,103.666,103.666,14
2021-01-18 16:56,103.667,103.667,103.667,103.667,1
2021-01-18 16:57,103.663,103.663,103.657,103.661,14
2021-01-18 16:58,103.662,103.666,103.662,103.666,13
2021-01-18 16:59,103.667,103.667,103.662,103.662,8
2021-01-18 17:00,103.661,103.663,103.661,103.663,4
2021-01-18 17:01,103.665,103.667,103.665,103.666,6
2021-01-18 17:02,103.665,103.665,103.658,103.658,12
2021-01-18 17:03,103.658,103.661,103.658,103.661,17
2021-01-18 17:04,103.660,103.664,103.660,103.662,27
2021-01-18 17:05,103.663,103.673,103.663,103.673,25
2021-01-18 17:06,103.672,103.672,103.670,103.671,10
2021-01-18 17:07,103.671,103.672,103.671,103.671,17
2021-01-18 17:08,103.672,103.672,103.672,103.672,5
2021-01-18 17:09,103.672,103.672,103.671,103.671,12
2021-01-18 17:10,103.670,103.670,103.670,103.670,3
2021-01-18 17:11,103.670,103.671,103.670,103.671,3
2021-01-18 17:12,103.672,103.672,103.671,103.672,4
2021-01-18 17:13,103.672,103.672,103.672,103.672,1
2021-01-18 17:14,103.673,103.679,103.673,103.678,11
2021-01-18 17:15,103.677,103.677,103.675,103.675,12
2021-01-18 17:16,103.679,103.679,103.677,103.679,19
2021-01-18 17:17,103.681,103.690,103.681,103.689,21
2021-01-18 17:18,103.689,103.692,103.689,103.692,9
2021-01-18 17:19,103.692,103.709,103.691,103.699,41
2021-01-18 17:20,103.700,103.700,103.696,103.697,24
2021-01-18 17:21,103.694,103.694,103.693,103.694,8
2021-01-18 17:22,103.694,103.700,103.694,103.700,15
2021-01-18 17:23,103.700,103.704,103.698,103.704,23
2021-01-18 17:24,103.705,103.705,103.705,103.705,1
2021-01-18 17:25,103.705,103.705,103.699,103.700,20
2021-01-18 17:26,103.700,103.700,103.700,103.700,5
2021-01-18 17:27,103.701,103.701,103.701,103.701,1
2021-01-18 17:28,103.700,103.700,103.698,103.699,16
2021-01-18 17:29,103.701,103.715,103.699,103.715,76
2021-01-18 17:30,103.714,103.716,103.713,103.716,21
2021-01-18 17:31,103.716,103.716,103.714,103.715,10
2021-01-18 17:32,103.715,103.717,103.715,103.717,6
2021-01-18 17:33,103.715,103.715,103.714,103.715,63
2021-01-18 17:34,103.715,103.715,103.713,103.713,7
2021-01-18 17:35,103.715,103.717,103.715,103.717,13
2021-01-18 17:36,103.716,103.717,103.715,103.715,12
2021-01-18 17:37,103.716,103.716,103.715,103.716,12
2021-01-18 17:38,103.716,103.716,103.715,103.715,11
2021-01-18 17:39,103.716,103.716,103.716,103.716,1
2021-01-18 17:40,103.716,103.716,103.716,103.716,3
2021-01-18 17:41,103.714,103.714,103.710,103.710,28
2021-01-18 17:42,103.711,103.711,103.709,103.709,34
2021-01-18 17:43,103.710,103.710,103.707,103.710,27
2021-01-18 17:44,103.710,103.712,103.709,103.710,15
2021-01-18 17:45,103.710,103.711,103.709,103.710,20
2021-01-18 17:46,103.710,103.710,103.706,103.706,17
2021-01-18 17:47,103.705,103.705,103.702,103.705,13
2021-01-18 17:48,103.703,103.705,103.703,103.705,18
2021-01-18 17:49,103.705,103.706,103.703,103.703,23
2021-01-18 17:50,103.703,103.704,103.702,103.704,15
2021-01-18 17:51,103.703,103.704,103.701,103.702,29
2021-01-18 17:52,103.701,103.701,103.695,103.695,14
2021-01-18 17:53,103.693,103.695,103.689,103.694,41
2021-01-18 17:54,103.696,103.702,103.696,103.702,20
2021-01-18 17:55,103.702,103.711,103.701,103.711,12
2021-01-18 17:56,103.712,103.715,103.710,103.712,27
2021-01-18 17:57,103.713,103.713,103.705,103.709,42
2021-01-18 17:58,103.710,103.710,103.706,103.709,45
2021-01-18 17:59,103.709,103.709,103.702,103.702,48
2021-01-18 18:00,103.702,103.702,103.696,103.696,34
2021-01-18 18:01,103.695,103.696,103.695,103.696,21
2021-01-18 18:02,103.696,103.696,103.695,103.696,11
2021-01-18 18:04,103.695,103.695,103.695,103.695,6
2021-01-18 18:05,103.695,103.695,103.694,103.694,9
2021-01-18 18:06,103.697,103.698,103.695,103.696,32
2021-01-18 18:07,103.696,103.697,103.696,103.697,2
